t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
7.300000000000000000e+01,5.000000000000000000e+01,3.282200000000000273e+01,5.000000000000000000e+01,1.163154959501927976e+02,-6.113481881744733926e+01,-5.180677132745457492e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,3.304800000000000182e+01,5.000000000000000000e+01,1.154738422491599437e+02,-5.959233547409867526e+01,-5.881506775061268399e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,3.336999999999999744e+01,5.000000000000000000e+01,1.148831163596151441e+02,-5.859575921216524819e+01,-6.287357147449893269e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,3.349900000000000233e+01,5.000000000000000000e+01,1.140414626585822901e+02,-5.709568056171520567e+01,-6.945782096867082700e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,3.382099999999999795e+01,5.000000000000000000e+01,1.137042784118952028e+02,-5.666434434665593045e+01,-7.039934065239274119e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,3.411099999999999710e+01,5.000000000000000000e+01,1.128626247108623630e+02,-5.519310220961303770e+01,-7.669522501249327107e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,3.443399999999999750e+01,5.000000000000000000e+01,1.121046136136588558e+02,-5.391900182245240813e+01,-8.185611791206449439e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,3.475600000000000023e+01,5.000000000000000000e+01,1.112603460812563441e+02,-5.248625184889859696e+01,-8.774094232357748879e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,3.504599999999999937e+01,5.000000000000000000e+01,1.104186923802234759e+02,-5.108145758147159654e+01,-9.337234798751882892e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,3.523899999999999721e+01,5.000000000000000000e+01,1.096606812830199686e+02,-4.987125897881884384e+01,-9.789422304201128355e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,3.543299999999999983e+01,5.000000000000000000e+01,1.091562118286742020e+02,-4.920284703494732526e+01,-9.953364793726873216e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,3.572299999999999898e+01,5.000000000000000000e+01,1.086491285429587492e+02,-4.853531007466112612e+01,-1.011381846829762488e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,3.604500000000000171e+01,5.000000000000000000e+01,1.078911174457552420e+02,-4.735486785287692157e+01,-1.053624959287832041e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,3.636699999999999733e+01,5.000000000000000000e+01,1.070494637447223738e+02,-4.601759414777114188e+01,-1.103186959695123193e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,3.662500000000000000e+01,5.000000000000000000e+01,1.062078100436895340e+02,-4.469931112993532452e+01,-1.150849891375420952e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,3.694700000000000273e+01,5.000000000000000000e+01,1.055334415503153735e+02,-4.374532671260082139e+01,-1.178811483771455038e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,3.717300000000000182e+01,5.000000000000000000e+01,1.046917878492825196e+02,-4.245602076741877084e+01,-1.223576708186374873e+01,0.000000000000000000e+00,1.000000000000000000e+00
